epoch,batch_loss
3,5.477126598358154
3,5.507082939147949
3,5.574747562408447
3,5.647769927978516
3,5.649048328399658
3,5.58668327331543
3,5.683901786804199
3,5.651064872741699
3,5.57388973236084
3,5.635115146636963
3,5.599880218505859
3,5.585400104522705
3,5.540210247039795
3,5.555520057678223
3,5.540747165679932
3,5.613699436187744
3,5.537558555603027
3,5.518214702606201
3,5.5444746017456055
3,5.462642192840576
3,5.598974227905273
3,5.638361930847168
3,5.5851826667785645
3,5.523996829986572
3,5.670650482177734
3,5.575745582580566
3,5.566917896270752
3,5.5015130043029785
3,5.565249443054199
3,5.5158281326293945
3,5.538635730743408
3,5.482913494110107
3,5.585242748260498
3,5.541596412658691
3,5.629101276397705
3,5.422677516937256
3,5.459987163543701
3,5.406769275665283
3,5.6275835037231445
3,5.479631423950195
3,5.591602325439453
3,5.435483455657959
3,5.5004706382751465
3,5.575754642486572
3,5.530941963195801
3,5.55122709274292
3,5.565528869628906
3,5.521928787231445
3,5.62309455871582
3,5.592800140380859
3,5.5948028564453125
3,5.546081066131592
3,5.4839324951171875
3,5.486516952514648
3,5.532031536102295
3,5.448235511779785
3,5.510575294494629
3,5.39659309387207
3,5.642666816711426
3,5.544973850250244
3,5.471555233001709
3,5.414897441864014
3,5.633005142211914
3,5.451399803161621
3,5.555670738220215
3,5.488946914672852
3,5.501230239868164
3,5.475948333740234
3,5.485879898071289
3,5.482193946838379
3,5.429920673370361
3,5.394021511077881
3,5.450325965881348
3,5.482213973999023
3,5.310451984405518
3,5.443737506866455
3,5.423300743103027
3,5.530250549316406
3,5.546726226806641
3,5.475536823272705
3,5.4953999519348145
3,5.546749591827393
3,5.396923542022705
3,5.457014083862305
3,5.541182041168213
3,5.381486892700195
3,5.417429447174072
3,5.459473133087158
3,5.4792070388793945
3,5.545025825500488
3,5.526981830596924
3,5.451637268066406
3,5.388271808624268
3,5.4185357093811035
3,5.4522013664245605
3,5.456695556640625
3,5.4528279304504395
3,5.397671699523926
3,5.494130611419678
3,5.504734992980957
3,5.557075023651123
3,5.338566303253174
3,5.431883811950684
3,5.414541244506836
3,5.459400177001953
3,5.487722396850586
3,5.58206844329834
3,5.330920219421387
3,5.562270641326904
3,5.471360206604004
3,5.380571365356445
3,5.380465507507324
3,5.294022083282471
3,5.454545021057129
3,5.2955451011657715
3,5.424123287200928
3,5.422955513000488
3,5.333860874176025
3,5.48643159866333
3,5.302086353302002
3,5.344736576080322
3,5.365402698516846
3,5.38758659362793
3,5.363406181335449
3,5.342704772949219
3,5.484443187713623
3,5.518481731414795
3,5.320106506347656
3,5.316769123077393
3,5.3705854415893555
3,5.237678050994873
3,5.345859050750732
3,5.46923828125
3,5.280117988586426
3,5.352433204650879
3,5.310140609741211
3,5.317309379577637
3,5.3913469314575195
3,5.333759307861328
3,5.37769889831543
3,5.42061710357666
3,5.26758337020874
3,5.458291053771973
3,5.426445960998535
3,5.325997829437256
3,5.371888160705566
3,5.306397438049316
3,5.401210308074951
3,5.34438943862915
3,5.345401763916016
3,5.329488754272461
3,5.391715049743652
3,5.373334884643555
3,5.367285251617432
3,5.325129985809326
3,5.461452960968018
3,5.466264724731445
3,5.370883941650391
3,5.256968975067139
3,5.307342529296875
3,5.353572368621826
3,5.336697578430176
3,5.230123996734619
3,5.349512577056885
3,5.328183174133301
3,5.343014717102051
3,5.330104827880859
3,5.343020439147949
3,5.242187976837158
3,5.243391036987305
3,5.303192615509033
3,5.360385894775391
3,5.298165798187256
3,5.355038166046143
3,5.332357406616211
3,5.285201072692871
3,5.324615478515625
3,5.264128684997559
3,5.283780574798584
3,5.313821792602539
3,5.375844955444336
3,5.368780136108398
3,5.334089756011963
3,5.290163040161133
3,5.365062713623047
3,5.305325031280518
3,5.403645992279053
3,5.241225242614746
3,5.291281223297119
3,5.170446395874023
3,5.317033767700195
3,5.301479339599609
3,5.272369861602783
3,5.226190567016602
3,5.3011298179626465
3,5.222686290740967
3,5.280281066894531
3,5.346408367156982
3,5.21560001373291
3,5.221154689788818
3,5.2711710929870605
3,5.172573566436768
3,5.242944240570068
3,5.303951263427734
3,5.188464164733887
3,5.318377494812012
3,5.192370414733887
3,5.2712225914001465
3,5.3501152992248535
3,5.231398582458496
3,5.286801815032959
3,5.142784595489502
3,5.1677727699279785
3,5.2683491706848145
3,5.317830562591553
3,5.23133659362793
3,5.223490238189697
3,5.236944198608398
3,5.157984256744385
3,5.243797302246094
3,5.183286666870117
3,5.132303237915039
3,5.215953350067139
3,5.3635454177856445
3,5.2035746574401855
3,5.296956539154053
3,5.205355644226074
3,5.199079513549805
3,5.243415832519531
3,5.167713165283203
3,5.251851558685303
3,5.1691575050354
3,5.2117509841918945
3,5.283342361450195
3,5.29641056060791
3,5.224381923675537
3,5.310942649841309
3,5.305637359619141
3,5.161611557006836
3,5.28562068939209
3,5.278298377990723
3,5.111672401428223
3,5.239726543426514
3,5.253103256225586
3,5.091102123260498
3,5.102013111114502
3,5.2604899406433105
3,5.149188041687012
3,5.1719651222229
3,5.181783676147461
3,5.099232196807861
3,5.228309631347656
3,5.198770046234131
3,5.18858003616333
3,5.172598361968994
3,5.186903953552246
3,5.149569511413574
3,5.224438667297363
3,5.2131757736206055
3,5.131998538970947
3,5.208872318267822
3,5.08640193939209
3,5.207345962524414
3,5.3339924812316895
4,5.026832103729248
4,4.964622974395752
4,4.9189839363098145
4,4.961380958557129
4,4.940582275390625
4,4.90247917175293
4,4.937503814697266
4,4.959587097167969
4,5.083636283874512
4,5.046638488769531
4,5.0504469871521
4,5.074741840362549
4,4.999503135681152
4,4.9875664710998535
4,5.084128379821777
4,5.008964538574219
4,4.88358211517334
4,5.0571699142456055
4,4.966983795166016
4,4.994073390960693
4,4.991152286529541
4,4.91915225982666
4,4.9840168952941895
4,5.044153213500977
4,5.019408226013184
4,4.954526424407959
4,4.995615482330322
4,4.855974197387695
4,4.969972133636475
4,5.056206703186035
4,5.03429651260376
4,4.860669136047363
4,4.949726104736328
4,5.045297145843506
4,5.007406234741211
4,4.962399959564209
4,5.129134654998779
4,5.019690990447998
4,5.001813888549805
4,4.9139723777771
4,4.965054988861084
4,4.908541679382324
4,4.870162487030029
4,5.030129909515381
4,5.0593438148498535
4,5.035482883453369
4,4.893011569976807
4,4.979946613311768
4,5.0184173583984375
4,4.949699878692627
4,5.032883167266846
4,4.902700424194336
4,4.838672637939453
4,5.086248397827148
4,4.944409370422363
4,5.054818153381348
4,4.9017767906188965
4,5.054255485534668
4,5.070742607116699
4,4.952125549316406
4,5.103610992431641
4,4.881260871887207
4,5.094952583312988
4,5.005125522613525
4,4.880143165588379
4,4.842219829559326
4,5.014602184295654
4,4.919600009918213
4,4.932769775390625
4,4.948476314544678
4,5.074058532714844
4,4.951720714569092
4,4.909115791320801
4,4.989474296569824
4,4.950413227081299
4,4.874047756195068
4,4.951846122741699
4,4.836308479309082
4,5.022514343261719
4,4.940047264099121
4,4.928155899047852
4,4.947373390197754
4,4.813194274902344
4,5.013736248016357
4,4.905856609344482
4,5.065457344055176
4,4.956666469573975
4,4.975119113922119
4,4.864508152008057
4,4.9193501472473145
4,4.843860626220703
4,4.952140808105469
4,4.8548054695129395
4,4.954026222229004
4,4.970115661621094
4,4.867125511169434
4,4.8206706047058105
4,4.869008541107178
4,5.007251262664795
4,4.875901222229004
4,4.957690715789795
4,4.897681713104248
4,4.954587936401367
4,4.824609756469727
4,4.881549835205078
4,4.860318183898926
4,5.027549743652344
4,4.951467514038086
4,4.87647008895874
4,4.962407112121582
4,5.0074567794799805
4,4.985928058624268
4,4.8923563957214355
4,4.98130464553833
4,4.830288887023926
4,4.894866943359375
4,4.917464733123779
4,4.777320384979248
4,4.8027496337890625
4,4.845281600952148
4,4.865300178527832
4,4.955112934112549
4,4.955988883972168
4,4.913106918334961
4,4.907495975494385
4,4.790735721588135
4,4.849709987640381
4,4.905378818511963
4,4.895709037780762
4,4.978521823883057
4,4.929226398468018
4,4.859574317932129
4,4.8791890144348145
